Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,Media Type,Media URLs,URLs,Hashtags,Mentions
1250883982876696576,"Linda foto.
Muchas gracias. https://t.co/V6Yl7cD5pG",Rosa María Palacios,rmapalacios,2020-04-16T20:29:16.000Z,Thu Apr 16 20:29:16 +0000 2020,228,20,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250883276459433987,"La información es que si.
Pero al margen del origen no se puede negar atención y oxígeno a un paciente que ruega y que no puede respirar. Las imágenes son muy claras. https://t.co/aa6lWARDH6",Rosa María Palacios,rmapalacios,2020-04-16T20:26:28.000Z,Thu Apr 16 20:26:28 +0000 2020,110,17,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250882203254390785,"Un médico bien entrenado detecta una neumonia con un estetoscopio.
No necesita prueba rápida o molecular para saber que el paciente tiene que hospitalizarse y recibir oxígeno.
Eso es lo básico.",Rosa María Palacios,rmapalacios,2020-04-16T20:22:12.000Z,Thu Apr 16 20:22:12 +0000 2020,3439,426,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,0,0,0
1250881124324253697,Y no se cumple! https://t.co/GcBDdix5WR,Rosa María Palacios,rmapalacios,2020-04-16T20:17:54.000Z,Thu Apr 16 20:17:54 +0000 2020,33,8,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250880545308864512,Así es. https://t.co/iQwK0TSRoi,Rosa María Palacios,rmapalacios,2020-04-16T20:15:36.000Z,Thu Apr 16 20:15:36 +0000 2020,75,8,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250880445211791360,"Dale con las deudas tributarias.
No son deudas. Es lo que la Sunat acota a su libre juicio y el ciudadano impugna con razón.
De ahí no va a sacar nada.
El impuesto a la renta ya es el 30% ¿cree que va a reactivar la economía poniéndolo en 36%?
¿Y cuál renta si no hay producción? https://t.co/9YRQkLVR1R",Rosa María Palacios,rmapalacios,2020-04-16T20:15:13.000Z,Thu Apr 16 20:15:13 +0000 2020,111,19,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250879434908815360,La prueba rápida sirve pero no descarta positivos. Por eso la mirada clínica. Por síntomas se debe dar atención inmediata. El problema no es el test. Es la falta de diagnóstico oportuno por síntomas. https://t.co/hAHupJPgPJ,Rosa María Palacios,rmapalacios,2020-04-16T20:11:12.000Z,Thu Apr 16 20:11:12 +0000 2020,167,28,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250878927259570177,"No es solo un sueldo. Alquiler del local, personal administrativo que va desde el portero hasta el que limpia, seguridad, profesores de otras especialidades.
Si fuera una ""míss"" entre 5 padres contratan una para la casa. No es así. https://t.co/jC49dPIx7R",Rosa María Palacios,rmapalacios,2020-04-16T20:09:11.000Z,Thu Apr 16 20:09:11 +0000 2020,169,20,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250877879442747392,"Una tragedia. No se puede negar oxígeno y atención a un paciente que no puede respirar aún cuando el test rápido de negativo. Por síntomas se debe atender.
Esto es una vergüenza para el sistema de salud.
Las condolencias a la familia del ex congresista. https://t.co/2dj8ZHew2Z",Rosa María Palacios,rmapalacios,2020-04-16T20:05:01.000Z,Thu Apr 16 20:05:01 +0000 2020,1003,325,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250876290560700416,"Somos 25 millones de electores.
25,000 millones de soles para esto.
Creo que ya no da la caja fiscal. ¿O si? https://t.co/nIv3AMW9sY",Rosa María Palacios,rmapalacios,2020-04-16T19:58:42.000Z,Thu Apr 16 19:58:42 +0000 2020,102,9,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250875445471408128,RT @larepublica_pe : #SinGuion con @rmapalacios | La escuela en debate https://t.co/YeFRONZYeh,Rosa María Palacios,rmapalacios,2020-04-16T19:55:20.000Z,Thu Apr 16 19:55:20 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,1,1,1
1250875261953830912,"RT @AlbertoBelaunde : Esta coyuntura requiere que tengamos un cuidado especial de nuestra salud mental. Comparto con ustedes la relación completa de Centros de Salud Mental Comunitarios del MINSA a nivel nacional, con los teléfonos de contacto: https://t.co/qGGPn8aU04 https://t.co/3BwvvmpUiA",Rosa María Palacios,rmapalacios,2020-04-16T19:54:37.000Z,Thu Apr 16 19:54:37 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,https://pbs.twimg.com/media/EVuxXVSWoAEsEX9.jpg ,1,0,0
1250874589481066497,Sería muy útil. Entenderia que las personas pueden cumplir mucho mejor una orden si hay un premio en lugar de un castigo. https://t.co/FPC3v4yipV,Rosa María Palacios,rmapalacios,2020-04-16T19:51:56.000Z,Thu Apr 16 19:51:56 +0000 2020,55,7,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250874251206209538,RT @larepublica_pe : #ForoLR | Opine en La República. ¿Sería conveniente suspender las clases presenciales durante todo el año escolar?,Rosa María Palacios,rmapalacios,2020-04-16T19:50:36.000Z,Thu Apr 16 19:50:36 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,1,0
1250874165541785611,RT @richicuenca : No vean https://t.co/9AzPzbPtnT,Rosa María Palacios,rmapalacios,2020-04-16T19:50:15.000Z,Thu Apr 16 19:50:15 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,1,0,0
1250873982334595072,"RT @amtawa : He publicado un episodio en #ivoox ""[16.04.20] A Pensar Más con Rosa María Palacios"" #podcast  https://t.co/sWYusBS5XS",Rosa María Palacios,rmapalacios,2020-04-16T19:49:32.000Z,Thu Apr 16 19:49:32 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,1,2,0
1250873705950900224,"El problema no es solo que no les guste la clase virtual.
El verdadero problema es que no tienen plata pagar la pensión. Y eso no tiene solución hasta que no se regrese a trabajar.
Se puede reducir 50% de pensiones si despides al 50% del magisterio. Y te dan el 50% de clases. https://t.co/KPPsmNsRXH",Rosa María Palacios,rmapalacios,2020-04-16T19:48:26.000Z,Thu Apr 16 19:48:26 +0000 2020,104,21,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250578235294973953,¿Seguro? Increíble! https://t.co/OF30TabFag,Rosa María Palacios,rmapalacios,2020-04-16T00:14:20.000Z,Thu Apr 16 00:14:20 +0000 2020,57,5,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250578078201458693,Veremos que hace el Congreso https://t.co/NrKZYVWLEJ,Rosa María Palacios,rmapalacios,2020-04-16T00:13:43.000Z,Thu Apr 16 00:13:43 +0000 2020,44,8,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250577528986705926,Que bien! https://t.co/y6j6Uay4FS,Rosa María Palacios,rmapalacios,2020-04-16T00:11:32.000Z,Thu Apr 16 00:11:32 +0000 2020,1402,185,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250577227697266693,El final de esta columna es un himno. https://t.co/vCLRupemsm,Rosa María Palacios,rmapalacios,2020-04-16T00:10:20.000Z,Thu Apr 16 00:10:20 +0000 2020,52,4,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250575812358791168,Una hermosa columna que todo periodista debe leer. https://t.co/fmsJ5B2d4t,Rosa María Palacios,rmapalacios,2020-04-16T00:04:42.000Z,Thu Apr 16 00:04:42 +0000 2020,68,8,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250575200393068550,RT @jradzinsky : Bien. Ojalá también se pudiera embargar y utilizar las camionetas de tantos delincuentes millonarios que se burlan de las reparaciones civiles. https://t.co/4psCalz3g5,Rosa María Palacios,rmapalacios,2020-04-16T00:02:16.000Z,Thu Apr 16 00:02:16 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,1,0,0
1250575127361847301,"RT @susaldana1 : 📌 PRONUNCIAMIENTO 📢
 Gamarra hace de conocimiento público que, a un mes del inicio del estado de emergencia, sin saber cuándo podremos retornar a la normalidad, Gamarra pierde más de 30 millones de soles al día y en estos momentos, nos encontramos en alto riesgo de_ https://t.co/Tz0tfIiGna",Rosa María Palacios,rmapalacios,2020-04-16T00:01:59.000Z,Thu Apr 16 00:01:59 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,https://pbs.twimg.com/media/EVpcNM8WoAMbkGk.jpg ,0,0,0
1250573029190651910,Hemisferio norte. Vacaciones de mayo a setiembre. https://t.co/pKrVgbcO49,Rosa María Palacios,rmapalacios,2020-04-15T23:53:39.000Z,Wed Apr 15 23:53:39 +0000 2020,47,2,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250571011881385985,Buena respuesta https://t.co/UUuwKNbHbe,Rosa María Palacios,rmapalacios,2020-04-15T23:45:38.000Z,Wed Apr 15 23:45:38 +0000 2020,13,4,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250549222111404032,"Este año es posible - cuando sepamos la verdad - que los niños no puedan ir físicamente al colegio.
¿Podemos debatir si debe recesarse el año escolar?
¿Tal vez primaria y concentrar lo virtual solo para secundaria?

Es una pregunta dura pero necesaria.",Rosa María Palacios,rmapalacios,2020-04-15T22:19:03.000Z,Wed Apr 15 22:19:03 +0000 2020,2732,369,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,0,0,0
1250548171580887040,Felizmente https://t.co/dRrsetoHj8,Rosa María Palacios,rmapalacios,2020-04-15T22:14:52.000Z,Wed Apr 15 22:14:52 +0000 2020,327,42,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250546315089625088,"Ojala los dejen.
Sería bueno.
Pero hay una vocación punitiva, castigar por castigar, que sólo se explica en las aspiraciones autoritarias de muchos. https://t.co/AdNHLIZdSF",Rosa María Palacios,rmapalacios,2020-04-15T22:07:30.000Z,Wed Apr 15 22:07:30 +0000 2020,66,6,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250545620697452546,"¿Me cita la norma que restringe el consumo de alcohol en estado de emergencia? No puede porque no existe. 
Casa uno proyecta sus fantasías autoritarias en estos casos. De terror. https://t.co/aanJZjKDA0",Rosa María Palacios,rmapalacios,2020-04-15T22:04:44.000Z,Wed Apr 15 22:04:44 +0000 2020,239,46,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250545154114682882,Es un ignorante en el mejor de los casos y un abusador en el peor. Por error o por dolo. https://t.co/LlBDaeUjJu,Rosa María Palacios,rmapalacios,2020-04-15T22:02:53.000Z,Wed Apr 15 22:02:53 +0000 2020,69,6,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250544143694266371,"RT @augustoreyh : Hoy Obama dio su respaldo público a Biden. De verdad, ojalá Biden logre alinear a millones tras su candidatura y saque al mitómano que está en la Casa Blanca. Trump es un verdadero peligro y debe ser extraído del poder. No solo afecta a su país, sino a todo el mundo.",Rosa María Palacios,rmapalacios,2020-04-15T21:58:52.000Z,Wed Apr 15 21:58:52 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,0,0
1250543929096798209,RT @miguelmartin40 : Es la senadora que estuvo en Lima en Hotel Los Delfines en evento evangélico realizado los primeros días de vigencia de la cuarentena. La senadora paraguaya contagió a otros colegas. https://t.co/9h1qj09xMv,Rosa María Palacios,rmapalacios,2020-04-15T21:58:01.000Z,Wed Apr 15 21:58:01 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,1,0,0
1250543847844823041,"RT @MavilaHuertasC : La familia que necesitaba que se recoja el cuerpo de un ser querido fallecido por Covid 19 agradece el apoyo de los que compartieron su preocupación. El cuerpo ya no está en casa, luego de 30 horas. Afinemos protocolos . Urgente",Rosa María Palacios,rmapalacios,2020-04-15T21:57:41.000Z,Wed Apr 15 21:57:41 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,0,0
1250543621545345025,"No en mi caso.
Al contrario.
Vengo bloqueando aspirantes a dictadores hace semanas. La posibilidad de controlar la vida intima de la gente los tiene entusiasmados y desatados. https://t.co/XpIW9gjyxH",Rosa María Palacios,rmapalacios,2020-04-15T21:56:48.000Z,Wed Apr 15 21:56:48 +0000 2020,59,7,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250542197017100291,"Y son legión.
Es de terror.
Le tengo más miedo a estos fascistas que a cualquier virus. https://t.co/vf5DH8n2eP",Rosa María Palacios,rmapalacios,2020-04-15T21:51:08.000Z,Wed Apr 15 21:51:08 +0000 2020,146,22,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250541975331393536,Denunciar de inmediato a fiscalia por abuso de autoridad. https://t.co/Pd2FHcQXoX,Rosa María Palacios,rmapalacios,2020-04-15T21:50:15.000Z,Wed Apr 15 21:50:15 +0000 2020,55,8,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250541052806692872,"De ninguna manera.
No tiene base legal.
Es un abuso. https://t.co/xAxZTtf19z",Rosa María Palacios,rmapalacios,2020-04-15T21:46:35.000Z,Wed Apr 15 21:46:35 +0000 2020,83,11,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250540928525316103,Exacto. No estamos en dictadura. Una lástima para usted y todos los que desean acabar con la libertad de expresión y los derechos fundamentales. https://t.co/t7lHh9gKSj,Rosa María Palacios,rmapalacios,2020-04-15T21:46:05.000Z,Wed Apr 15 21:46:05 +0000 2020,107,9,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250540529588322305,"Es un desafío.
Pero hay que insistir. https://t.co/mCD2lRJzuI",Rosa María Palacios,rmapalacios,2020-04-15T21:44:30.000Z,Wed Apr 15 21:44:30 +0000 2020,35,5,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250540391767695367,"¿Eso es un error?
Es un equipo policíal completo inventandose normas y facultades. Eso es un abuso alentado por aquellos que gustan de perseguir inocentes en tiempos difíciles. https://t.co/vpErBtpZ8S",Rosa María Palacios,rmapalacios,2020-04-15T21:43:57.000Z,Wed Apr 15 21:43:57 +0000 2020,194,21,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250539152736739330,"https://t.co/gm0YoUmta2

Esto es lo que ocurre cuando la ley y los derechos fundamentales de las personas son sometidas al abuso.",Rosa María Palacios,rmapalacios,2020-04-15T21:39:02.000Z,Wed Apr 15 21:39:02 +0000 2020,312,73,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250262445207089154,Somos pocos. https://t.co/pB59xW1q23,Rosa María Palacios,rmapalacios,2020-04-15T03:19:30.000Z,Wed Apr 15 03:19:30 +0000 2020,79,5,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250261961830473728,"Depende.
¿Le cuento la verdad? ¿O le doy las pésimas noticias por gotitas? https://t.co/oscYzHmxhT",Rosa María Palacios,rmapalacios,2020-04-15T03:17:35.000Z,Wed Apr 15 03:17:35 +0000 2020,461,30,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250259351975100418,"Un periodista no tiene trabajo cuando a su audiencia le gusta que le mientan, apoya con entusiasmo que le mientan y lo considera justo.
No sólo eso. Ataca al que exigue la verdad.
Buenas noches.",Rosa María Palacios,rmapalacios,2020-04-15T03:07:12.000Z,Wed Apr 15 03:07:12 +0000 2020,816,76,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,0,0,0
1250258276798922752,"Por lo menos reconoce que es feliz cuando le mienten.
Pero le mienten. Y lo acepta. https://t.co/WMSLZsvnQj",Rosa María Palacios,rmapalacios,2020-04-15T03:02:56.000Z,Wed Apr 15 03:02:56 +0000 2020,100,8,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250257889660489730,Ya estamos grandes ¿no? https://t.co/ABTi6SX11U,Rosa María Palacios,rmapalacios,2020-04-15T03:01:24.000Z,Wed Apr 15 03:01:24 +0000 2020,104,5,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250257394829066241,"Siempre la presunción de que la población es idiota y tiene que ser maltratada ""para que entienda"".
Esta es la base de la aceptación de todas las dictaduras.
Si el modelo es el chino, no salimos hasta junio. Esa es la verdad. Siempre fue la verdad. https://t.co/5beRYt9lpJ",Rosa María Palacios,rmapalacios,2020-04-15T02:59:26.000Z,Wed Apr 15 02:59:26 +0000 2020,189,35,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250256532480155651,"Ya lo convencieron de que hay ""otro"" (sin cara, sin nombre, nunca identificado salvo una casuistica a la medida) que es culpable.
Sea feliz. Cada uno se traga el cuento que quiere. https://t.co/B7V9o8q2cK",Rosa María Palacios,rmapalacios,2020-04-15T02:56:00.000Z,Wed Apr 15 02:56:00 +0000 2020,88,16,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250255837030952960,"Todos tenemos decisiones postergadas. Pero algunos tienen dependientes que no pueden esperar. Esa falta de sinceridad es la que molesta.
Hay que gente que prefiere el trago amargo a gotitas. Yo prefiero el frasco entero. https://t.co/X9sC6TKUET",Rosa María Palacios,rmapalacios,2020-04-15T02:53:14.000Z,Wed Apr 15 02:53:14 +0000 2020,140,24,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250254562327515136,Nuestro primer problema es de autoestima. https://t.co/zOD2WQUbjC,Rosa María Palacios,rmapalacios,2020-04-15T02:48:10.000Z,Wed Apr 15 02:48:10 +0000 2020,82,6,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250254174157144069,"No lo creo.
No nos dan esa información. https://t.co/JE0y4iXz1N",Rosa María Palacios,rmapalacios,2020-04-15T02:46:38.000Z,Wed Apr 15 02:46:38 +0000 2020,44,4,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250253667485265923,"Lea otra vez. 
He dicho: ""usted puede""
¿He dicho ""le van a dar'? No.
¿Puede (del verbo poder) pedir? Si.
¿Se lo darán? No lo sé.
¿Por qué estoy equivocada? https://t.co/AllYNBqgqh",Rosa María Palacios,rmapalacios,2020-04-15T02:44:37.000Z,Wed Apr 15 02:44:37 +0000 2020,49,4,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250252579298254849,No Gracias. https://t.co/Bhu7xmaWms,Rosa María Palacios,rmapalacios,2020-04-15T02:40:18.000Z,Wed Apr 15 02:40:18 +0000 2020,135,4,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250252488093155329,"Ese desprecio por el otro es lo que es incomprensible. La fallida medida de segregación por sexos demostró que no conocemos la realidad de las familias que viven en condición de hacinamiento, sin refrigeración y sin ingresos.
No salen por brutas. Salen para buscar comida. https://t.co/qmcMrvhsd8",Rosa María Palacios,rmapalacios,2020-04-15T02:39:56.000Z,Wed Apr 15 02:39:56 +0000 2020,198,32,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250251271275192325,"El modelo chino tuvo una cuarentena de 3 meses. No me opongo a la medida. Me opongo al ""cuento de la quincena"". Si el modelo es el chino sabían que con una quincena de cuarentena no basta, desde el principio.
No se puede jugar con la gente. Es mejor decir la verdad. https://t.co/5GIzuWYnDE",Rosa María Palacios,rmapalacios,2020-04-15T02:35:06.000Z,Wed Apr 15 02:35:06 +0000 2020,623,106,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250250400457949185,Puede solicitar el bono para independientes. https://t.co/Emxdvb8Vkw,Rosa María Palacios,rmapalacios,2020-04-15T02:31:38.000Z,Wed Apr 15 02:31:38 +0000 2020,182,15,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250249803369504771,"Y que pasó?
Reconocieron, ese mismo miércoles, que venian 15 días más de cuarentena, luego que no habrá reuniones hasta diciembre y hoy, que las actividades se retomarán en junio.
Eso es decir la verdad.
Un periodista que no la reclama, que es acritico, no cumple su deber. https://t.co/HV7vW232Ux",Rosa María Palacios,rmapalacios,2020-04-15T02:29:16.000Z,Wed Apr 15 02:29:16 +0000 2020,307,33,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1250248128764280832,"RT @radio_santarosa : Mañana 15 de abril a las 8:00 a.m. en #Apensarmás con @rmapalacios estará el experto en temas electorales, @tuesta, quien hablará sobre el posible cronograma electoral para las elecciones 2021, coyuntura y más. a través de @radio_santarosa. https://t.co/z3brrEYIgv",Rosa María Palacios,rmapalacios,2020-04-15T02:22:37.000Z,Wed Apr 15 02:22:37 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,https://pbs.twimg.com/media/EVnA6ntXkAAO-Y7.png ,0,1,3
1250248112331010053,"RT @SODOMCO : Mañana 15 de abril a las 8:00 a.m. en #Apensarmás con @rmapalacios estará el experto en temas electorales, @tuesta, quien hablará sobre el posible cronograma electoral para las elecciones 2021, coyuntura y más. A través de @SODOMCO . https://t.co/aqxp01V8sH",Rosa María Palacios,rmapalacios,2020-04-15T02:22:33.000Z,Wed Apr 15 02:22:33 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,https://pbs.twimg.com/media/EVnBlGuWkAA4I3T.png ,0,1,3
1250044938844340227,"RT @drhuerta : Una de las cosas que va a dejar la pandemia es la revalorización de la Salud Pública.
La historia del Dr. Prochazka va en esa dirección.
Médicos no sólo son aquellos que recetan y operan, sino también aquellos que ven la raíz de las enfermedades en las desigualdades d la sociedad https://t.co/Foz0JOZpgC",Rosa María Palacios,rmapalacios,2020-04-14T12:55:12.000Z,Tue Apr 14 12:55:12 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,1,0,0
1250044905684111362,"RT @teozka : Cuando me preguntan por qué me dedico a salud pública y epidemiología, siempre regreso a esta historia.",Rosa María Palacios,rmapalacios,2020-04-14T12:55:04.000Z,Tue Apr 14 12:55:04 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,0,0
1249884208371240960,"RT @CarlosBasombrio : Dos noticias sobre PNP remecen.
Una: 247 policías con coronavirus.
La otra: grosera y evidente corrupción al más alto nivel de la institución en compras de mascarillas y ranchos a proveedores ""amigos"" y con precios inflados.
La corrupción mata.
Ojalá no haya impunidad.",Rosa María Palacios,rmapalacios,2020-04-14T02:16:31.000Z,Tue Apr 14 02:16:31 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,0,0
1249789864792424451,RT @larepublica_pe : No te pierdas #SinGuion con @rmapalacios desde las 9:45 a. m. EN VIVO por ▶ https://t.co/hGNNpa8IJ7 https://t.co/XpbIgT4F4O,Rosa María Palacios,rmapalacios,2020-04-13T20:01:38.000Z,Mon Apr 13 20:01:38 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,https://pbs.twimg.com/media/EVfXVIVWsAAM-Tv.jpg ,1,1,1
1249708458607247361,"RT @Pontifex_es : #OremosJuntos por los gobernantes, los científicos, los políticos, que empiezan a estudiar la salida, la post-pandemia, este “después” que ya ha comenzado: para que encuentren el camino correcto, siempre en favor de la gente, en favor de los pueblos.",Rosa María Palacios,rmapalacios,2020-04-13T14:38:09.000Z,Mon Apr 13 14:38:09 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,1,0
1249682452378980352,De esto hablare hoy en @radio_santarosa https://t.co/Hxk3ayrmtJ,Rosa María Palacios,rmapalacios,2020-04-13T12:54:49.000Z,Mon Apr 13 12:54:49 +0000 2020,71,12,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,1
1249682237580345346,"Este el punto.
No salir nunca es un privilegio que sólo unos pocos tenemos.
Insultar a los demás es fácil desde ese privilegio. https://t.co/c8s5bonN3u",Rosa María Palacios,rmapalacios,2020-04-13T12:53:58.000Z,Mon Apr 13 12:53:58 +0000 2020,881,151,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1249681781944696833,RT @JaimeSaavedra22 : BBC News Mundo - Coronavirus: 11 plataformas de educación online gratuitas y en español que los países nórdicos liberaron por la pandemia https://t.co/elGvhv1NM4,Rosa María Palacios,rmapalacios,2020-04-13T12:52:09.000Z,Mon Apr 13 12:52:09 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,1,0,0
1249665909695959043,"Hoy no hay accidentes de tránsito y el delito ha disminuido (eso reduce muertes) pero esta enfermedad tiene una velocidad de contagio tan brutal que puede producir 20, 000 muertos en un mes. Esa es la diferencia.
Calcule que ya 130,000 mueren al año en total. Duplicaría la cifra. https://t.co/06xv1ybxFW",Rosa María Palacios,rmapalacios,2020-04-13T11:49:05.000Z,Mon Apr 13 11:49:05 +0000 2020,163,22,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
